category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Cultural;(ii)(iii)(iv);;2000;0;https://whc.unesco.org/fr/list/980;980;https://whc.unesco.org/uploads/sites/site_980.jpg;ru;Construit sur un site antique, le Kremlin de Kazan remonte à la période musulmane de la Horde d'or et du khanat de Kazan. Il fut conquis par Ivan le Terrible en 1552 et devint le centre chrétien des pays de la Volga. Seule forteresse tatare subsistant en Russie et lieu de pèlerinage important, le Kremlin de Kazan forme un groupe exceptionnel de bâtiments historiques datant du XVIe au XIXe siècle et intégrant les vestiges de structures plus anciennes du Xe au XVIe siècle.;55.7911111100;République du Tatarstan, ville de Kazan;49.0950000000;Europe et Amérique du nord;0;;Construit sur un site antique, le Kremlin de Kazan remonte à la période musulmane de la Horde d'or et du khanat de Kazan. Il fut conquis par Ivan le Terrible en 1552 et devint le centre chrétien des pays de la Volga. Seule forteresse tatare subsistant en Russie et lieu de pèlerinage important, le Kremlin de Kazan forme un groupe exceptionnel de bâtiments historiques datant du XVIe au XIXe siècle et intégrant les vestiges de structures plus anciennes du Xe au XVIe siècle.;Ensemble historique et architectural du Kremlin de Kazan;Fédération de Russie;0;1144
Cultural;(i)(iv);;2000;0;https://whc.unesco.org/fr/list/982;982;https://whc.unesco.org/uploads/sites/site_982.jpg;ru;Le monastère de Ferapontov est situé dans la région de Vologda, en Russie septentrionale. C'est un exemple exceptionnellement bien conservé et complet d'un ensemble monastique russe orthodoxe des XVe -XVIIe siècles, période d'une grande importance dans le développement de l'Etat russe unifié et de sa culture. L'architecture du monastère est remarquable par son inventivité et sa pureté. Son intérieur est rehaussé de magnifiques peintures murales de Dionisii, le plus grand artiste russe de la fin du XVe siècle.;59.9500000000;Région de Vologda;38.5666666700;Europe et Amérique du nord;0;;Le monastère de Ferapontov est situé dans la région de Vologda, en Russie septentrionale. C'est un exemple exceptionnellement bien conservé et complet d'un ensemble monastique russe orthodoxe des XVe -XVIIe siècles, période d'une grande importance dans le développement de l'Etat russe unifié et de sa culture. L'architecture du monastère est remarquable par son inventivité et sa pureté. Son intérieur est rehaussé de magnifiques peintures murales de Dionisii, le plus grand artiste russe de la fin du XVe siècle.;Ensemble du monastère de Ferapontov;Fédération de Russie;0;1146
Natural;(ix)(x);;2004;0;https://whc.unesco.org/fr/list/1023;1023;https://whc.unesco.org/uploads/sites/site_1023.jpg;ru;Situé nettement au-dessus du cercle arctique, le site comprend la montagneuse île Wrangel (7 608 km2), l’île Gerald (11 km2) et une zone maritime. Wrangel n’a pas été recouverte de glaces durant l’âge glaciaire du quaternaire, ce qui lui a permis de conserver un niveau de biodiversité exceptionnel pour cette région. L’île possède la plus vaste population de morses du Pacifique et la plus forte densité d’anciennes tanières d’ours blancs. C’est un important lieu de nourrissage pour la baleine grise, et l’endroit le plus septentrional où viennent nicher 100 espèces d’oiseaux migrateurs, dont nombre sont menacées. À l’heure actuelle, 417 espèces et sous-espèces de plantes vasculaires ont été recensées sur l’île, soit deux fois plus que sur les autres territoires de la toundra arctique de taille comparable, et plus que toute autre île de l’Arctique. Certaines espèces sont dérivées de formes continentales courantes, d’autres résultent d’une hybridation récente, 23 sont endémiques.;71.1888888900;République autonome des Tchouktches;-179.7152778000;Europe et Amérique du nord;0;;Situé nettement au-dessus du cercle arctique, le site comprend la montagneuse île Wrangel (7 608 km2), l’île Gerald (11 km2) et une zone maritime. Wrangel n’a pas été recouverte de glaces durant l’âge glaciaire du quaternaire, ce qui lui a permis de conserver un niveau de biodiversité exceptionnel pour cette région. L’île possède la plus vaste population de morses du Pacifique et la plus forte densité d’anciennes tanières d’ours blancs. C’est un important lieu de nourrissage pour la baleine grise, et l’endroit le plus septentrional où viennent nicher 100 espèces d’oiseaux migrateurs, dont nombre sont menacées. À l’heure actuelle, 417 espèces et sous-espèces de plantes vasculaires ont été recensées sur l’île, soit deux fois plus que sur les autres territoires de la toundra arctique de taille comparable, et plus que toute autre île de l’Arctique. Certaines espèces sont dérivées de formes continentales courantes, d’autres résultent d’une hybridation récente, 23 sont endémiques.;Système naturel de la Réserve de l'île Wrangel;Fédération de Russie;0;1194
Cultural;(iii)(iv);;2003;0;https://whc.unesco.org/fr/list/1070;1070;https://whc.unesco.org/uploads/sites/site_1070.jpg;ru;La citadelle, la vieille ville et la forteresse de Derbent faisaient partie du limes nord de l’Empire perse sassanide, qui s’étendait à l’est et à l’ouest de la mer Caspienne. Les fortifications en pierre comportaient deux murailles parallèles formant une barrière du front de mer jusqu’à la montagne. La ville de Derbent s’élevait entre ces deux murailles, et elle a en partie conservé son tissu médiéval. Le site demeura d’une grande importance stratégique jusqu’au XIXe  siècle.;42.0558333333;Daghestan, Caucase oriental, côte occidentale de la mer Caspienne;48.2827777778;Europe et Amérique du nord;0;;La citadelle, la vieille ville et la forteresse de Derbent faisaient partie du limes nord de l’Empire perse sassanide, qui s’étendait à l’est et à l’ouest de la mer Caspienne. Les fortifications en pierre comportaient deux murailles parallèles formant une barrière du front de mer jusqu’à la montagne. La ville de Derbent s’élevait entre ces deux murailles, et elle a en partie conservé son tissu médiéval. Le site demeura d’une grande importance stratégique jusqu’au XIXe  siècle.;Citadelle, vieille ville et forteresse de Derbent;Fédération de Russie;0;1247
Cultural;(i)(iv)(vi);;2004;0;https://whc.unesco.org/fr/list/1097;1097;https://whc.unesco.org/uploads/sites/site_1097.jpg;ru;Le couvent Novodievitchi, au sud-ouest de Moscou, fut édifié durant le XVIe et le XVIIe siècle dans le style baroque moscovite. Il faisait partie d’un ensemble monastique s’inscrivant dans le système de défense de la ville. Le couvent a été directement associé à l’histoire politique, culturelle et religieuse de la Russie, et plus étroitement encore au Kremlin de Moscou. Il était fréquenté par des femmes de la famille du tsar et de l’aristocratie. Des membres de la famille et de l’entourage du tsar reposent dans son cimetière. Le couvent offre un des exemples les plus brillants de l’architecture russe, avec ses intérieurs richement ornés et une vaste collection de peintures et d’objets précieux.;55.7261111100;Moscou;37.5550833300;Europe et Amérique du nord;0;;Le couvent Novodievitchi, au sud-ouest de Moscou, fut édifié durant le XVIe et le XVIIe siècle dans le style baroque moscovite. Il faisait partie d’un ensemble monastique s’inscrivant dans le système de défense de la ville. Le couvent a été directement associé à l’histoire politique, culturelle et religieuse de la Russie, et plus étroitement encore au Kremlin de Moscou. Il était fréquenté par des femmes de la famille du tsar et de l’aristocratie. Des membres de la famille et de l’entourage du tsar reposent dans son cimetière. Le couvent offre un des exemples les plus brillants de l’architecture russe, avec ses intérieurs richement ornés et une vaste collection de peintures et d’objets précieux.;Ensemble du couvent Novodievitchi;Fédération de Russie;0;1275
Cultural;(ii)(iv);;2005;0;https://whc.unesco.org/fr/list/1170;1170;https://whc.unesco.org/uploads/sites/site_1170.jpg;ru;La ville historique de Yaroslavl est située au confluent de la Volga et de la Kotorosl, à quelque 250 km au nord-est de Moscou. À partir du XIe siècle, elle devint un centre de commerce très important. Elle est célèbre pour ses nombreuses églises du XVIIe siècle. Yaroslav est un exemple remarquable du programme de rénovation urbaine ordonné en 1763 par l’impératrice Catherine la Grande pour l’ensemble de la Russie. Tout en conservant certaines de ses structures historiques importantes, la ville fut rénovée dans le style néoclassique suivant un plan directeur urbain en étoile. On trouve également des éléments datant du XVIe siècle dans le monastère Spassky, l’un des plus anciens de la région de la Haute Volga, bâti à l’origine sur le site d’un temple païen à la fin du XIIe siècle, mais reconstruit au fil des siècles.;57.6527800000;Région de Yaroslavl;39.8761100000;Europe et Amérique du nord;0;;La ville historique de Yaroslavl est située au confluent de la Volga et de la Kotorosl, à quelque 250 km au nord-est de Moscou. À partir du XIe siècle, elle devint un centre de commerce très important. Elle est célèbre pour ses nombreuses églises du XVIIe siècle. Yaroslav est un exemple remarquable du programme de rénovation urbaine ordonné en 1763 par l’impératrice Catherine la Grande pour l’ensemble de la Russie. Tout en conservant certaines de ses structures historiques importantes, la ville fut rénovée dans le style néoclassique suivant un plan directeur urbain en étoile. On trouve également des éléments datant du XVIe siècle dans le monastère Spassky, l’un des plus anciens de la région de la Haute Volga, bâti à l’origine sur le site d’un temple païen à la fin du XIIe siècle, mais reconstruit au fil des siècles.;Centre historique de la ville de Yaroslavl;Fédération de Russie;0;1347
Natural;(vii)(ix);;2010;0;https://whc.unesco.org/fr/list/1234;1234;https://whc.unesco.org/uploads/sites/site_1234.jpg;ru;;69.0469444444;"                                                            
            
            
            
            
            ";94.1580555556;Europe et Amérique du nord;1;;Ce site, qui coïncide avec la Réserve naturelle d'Etat de Putorana, se trouve dans la partie septentrionale de la Sibérie centrale, à une centaine de kilomètres au nord du cercle polaire. La partie du Plateau inscrite sur la Liste du patrimoine mondial abrite un ensemble complet d'écosystèmes arctiques et subarctiques dans une chaîne de montagnes isolée : des systèmes de taïga, de toundra, de désert et des systèmes lacustres et fluviaux d'eau froide intacts. Il est un lieu de migration de rennes sauvages, ce qui est un phénomène naturel exceptionnel, de grande ampleur et de plus en plus rare.;Plateau de Putorana;Fédération de Russie;0;1644
Cultural;(i)(ii)(iv)(vi);;1990;0;https://whc.unesco.org/fr/list/540;540;https://whc.unesco.org/uploads/sites/site_540.jpg;ru;;59.9500000000;;30.3183300000;Europe et Amérique du nord;0;;La « Venise du Nord », avec ses nombreux canaux et plus de 400 ponts, est avant tout le résultat d'un vaste projet d'urbanisme commencé en 1703 sous Pierre le Grand. Connue plus tard sous le nom de Leningrad (en ex-URSS), elle reste étroitement associée à la révolution d'Octobre. Son patrimoine architectural concilie dans ses édifices les styles opposés du baroque et du pur néoclassicisme comme on le voit dans l'Amirauté, le palais d'Hiver, le palais de Marbre et l'Ermitage.;Centre historique de Saint-Pétersbourg et ensembles monumentaux annexes;Fédération de Russie;0;1958
Cultural;(ii)(vi);;2014;0;https://whc.unesco.org/fr/list/981;981;https://whc.unesco.org/uploads/sites/site_981.jpg;ru;;54.9788888889;;49.0563888889;Europe et Amérique du nord;0;;Situé sur les rives de la Volga, au sud de sa confluence avec la rivière Kama et de la capitale du Tatarstan, Kazan, Bolgar est un établissement de la civilisation nomade des Bulgares de la Volga – qui exista du VIIe au XVe siècle –, et il fut la première capitale de la Horde d’or au XIIIe siècle. Les vestiges de la cité médiévale de Bolgar illustrent l’histoire des échanges culturels et les transformations de l’Eurasie qui a joué un rôle pivot pendant plusieurs siècles dans la formation des civilisations, des coutumes et des traditions culturelles. Le site contient des témoignages remarquables de la continuité historique et de l’influence mutuelle des traditions culturelles. Souvenir symbolique de l’acceptation de l’islam par les Bulgares de la Volga en 922, il reste un lieu de pèlerinage  pour les Tatars musulmans.;L’ensemble historique et archéologique de Bolgar;Fédération de Russie;0;2009
Natural;(viii);;2012;0;https://whc.unesco.org/fr/list/1299;1299;https://whc.unesco.org/uploads/sites/site_1299.jpg;ru;;60.6666666667;;127.0000000000;Europe et Amérique du nord;0;;Le parc naturel des colonnes de la Lena est marqué par de spectaculaires colonnes de pierre d’une hauteur de près de 100 mètres qui longent les rives de la Lena, au centre de la République de Sakha (Yakoutie). Les colonnes sont nées du climat continental extrême de la région où l’amplitude annuelle des températures atteint presque 100° C, d’environ – 60° en hiver à + 40° en été. Les colonnes sont des contreforts rocheux isolés les uns des autres par des ravines profondes et abruptes issues de la gélifraction dirigée le long des joints intermédiaires. La pénétration de l’eau depuis la surface a facilité les processus cryogéniques (action du gel-dégel) qui ont élargi les ravines entre les colonnes, conduisant à l’isolement de celles-ci. Les processus fluviaux ont aussi une importance critique pour les colonnes. Le site se caractérise également par de nombreux fossiles de multiples espèces, pour certaines uniques, datant du Cambrien.;Parc naturel des colonnes de la Lena;Fédération de Russie;0;2116
